"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed","automated_final_queue"
"reviewer_A_batch_02rows0251-0500.csv","241","rayyan-550686611","20703662","10.1007/s10916-010-9535-7","Automated screening of arrhythmia using wavelet based machine learning techniques.","2012","Journal of medical systems","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_02rows0251-0500.csv","242","rayyan-550686612","40795334","10.1093/sleep/zsaf226","A novel approach for atrial fibrillation-related obstructive sleep apnea detection using enhanced single-lead electrocardiogram features with customized deep learning algorithm.","2026","Sleep","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_02rows0251-0500.csv","243","rayyan-550686613","22929363","10.1109/TBME.2012.2213597","ECG analysis using multiple instance learning for myocardial infarction detection.","2012","IEEE transactions on bio-medical engineering","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_02rows0251-0500.csv","244","rayyan-550686614","30082087","10.1016/j.jelectrocard.2018.07.026","Monitoring significant ST changes through deep learning.","2018","Journal of electrocardiology","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_02rows0251-0500.csv","245","rayyan-550686615","11986561","10.1067/mnc.2002.120161","Value of exercise data for the interpretation of myocardial perfusion SPECT.","2002","Journal of nuclear cardiology : official publication of the American Society of           Nuclear Cardiology","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_02rows0251-0500.csv","246","rayyan-550686616","26922592","10.1007/s10916-016-0467-8","Medical Decision Support System for Diagnosis of Heart Arrhythmia using DWT and Random Forests Classifier.","2016","Journal of medical systems","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_02rows0251-0500.csv","247","rayyan-550686617","41872525","10.1007/s00431-026-06874-x","Comparative evaluation of multimodal large language models for diagnostic accuracy in pediatric electrocardiography: a prospective comparative diagnostic accuracy study.","2026","European journal of pediatrics","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_02rows0251-0500.csv","248","rayyan-550686618","42081861","10.1016/j.bios.2026.118759","An integrated microneedle device for skin interstitial fluid multiplexed detection and deep learning-based analysis of acute myocardial infarction biomarkers.","2026","Biosensors & bioelectronics","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_02rows0251-0500.csv","249","rayyan-550686619","23746287","10.1142/S0129065713500147","Application of higher order cumulant features for cardiac health diagnosis using ECG signals.","2013","International journal of neural systems","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","3","rayyan-550686623","33509212","10.1186/s12938-021-00848-w","Attention-based multi-scale features fusion for unobtrusive atrial fibrillation detection using ballistocardiogram signal.","2021","Biomedical engineering online","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","4","rayyan-550686624","40522809","10.1109/TBME.2025.3580154","ECG-Based Detection of Acute Myocardial Infarction Using a Wrist-Worn Device.","2026","IEEE transactions on bio-medical engineering","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","7","rayyan-550686627","34082153","10.1016/j.jelectrocard.2021.04.016","12-Lead ECG arrhythmia classification using cascaded convolutional neural network and expert feature.","2021","Journal of electrocardiology","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","8","rayyan-550686628","40600871","10.1016/j.mayocp.2024.10.019","Artificial Intelligence-Enhanced Electrocardiography for Prediction of Occult Atrial Fibrillation in Patients With Stroke Who Undergo Prolonged Cardiac Monitoring.","2025","Mayo Clinic proceedings","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","9","rayyan-550686629","36156437","10.1016/j.cmpb.2022.107124","Early detection of myocardial ischemia in 12-lead ECG using deterministic learning and ensemble learning.","2022","Computer methods and programs in biomedicine","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","10","rayyan-550686630","37889562","10.1097/RTI.0000000000000753","Deep Learning-Based Automated Labeling of Coronary Segments for Structured Reporting of Coronary Computed Tomography Angiography in Accordance With Society of Cardiovascular Computed Tomography Guidelines.","2024","Journal of thoracic imaging","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","11","rayyan-550686631","38154405","10.1016/j.jelectrocard.2023.12.009","Validation of an automated artificial intelligence system for 12‑lead ECG interpretation.","2024","Journal of electrocardiology","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","12","rayyan-550686632","39517836","10.3390/s24216939","Coronary Artery Disease Detection Based on a Novel Multi-Modal Deep-Coding Method Using ECG and PCG Signals.","2024","Sensors (Basel, Switzerland)","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","13","rayyan-550686633","36718172","10.1155/2023/3269144","Atrial Fibrillation Detection with Low Signal-to-Noise Ratio Data Using Artificial Features and Abstract Features.","2023","Journal of healthcare engineering","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","14","rayyan-550686634","34763807","10.1016/j.artmed.2021.102192","DeepMI: Deep multi-lead ECG fusion for identifying myocardial infarction and its occurrence-time.","2021","Artificial intelligence in medicine","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","15","rayyan-550686635","39797862","10.1016/j.mayocp.2024.07.016","Deep Neural Network Analysis of the 12-Lead Electrocardiogram Distinguishes Patients With Congenital Long QT Syndrome From Patients With Acquired QT Prolongation.","2025","Mayo Clinic proceedings","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","16","rayyan-550686636","30476648","10.1016/j.jelectrocard.2018.11.013","A deep neural network learning algorithm outperforms a conventional algorithm for emergency department electrocardiogram interpretation.","2019","Journal of electrocardiology","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","17","rayyan-550686637","41270992","10.1016/j.resuscitation.2025.110905","Artificial intelligence versus human expertise: ECG-based detection of occlusive myocardial infarction after cardiac arrest.","2026","Resuscitation","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","18","rayyan-550686638","41588705","10.1177/09287329251410734","Research on arrhythmia recognition by using convolutional neural network in ECG images.","2026","Technology and health care : official journal of the European Society for           Engineering and Medicine","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","21","rayyan-550686641","31946432","10.1109/EMBC.2019.8856392","Myocardial Infarction Detection Based on Multi-lead Ensemble Neural Network.","2019","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","23","rayyan-550686643","41380176","10.1088/2057-1976/ae2b76","Early detection of paroxysmal atrial fibrillation from non-episodic ECG data using cardiac dynamics features and different classification models.","2025","Biomedical physics & engineering express","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","24","rayyan-550686644","9323064","10.1161/01.cir.96.6.1798","Acute myocardial infarction detected in the 12-lead ECG by artificial neural networks.","1997","Circulation","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","26","rayyan-550686646","28241963","10.1016/j.cmpb.2017.02.010","Ventricular Fibrillation and Tachycardia detection from surface ECG using time-frequency representation images as input dataset for machine learning.","2017","Computer methods and programs in biomedicine","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","27","rayyan-550686647","24034732","10.1016/j.compbiomed.2013.06.016","Multi-level basis selection of wavelet packet decomposition tree for heart sound classification.","2013","Computers in biology and medicine","maybe","0,7","AI-ECG;Structural-heart-disease;DTA-data","exclude","0,75","AI-ECG;Structural-heart-disease;DTA-data","conflict","low","maybe","yes","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","28","rayyan-550686648","37452165","10.1038/s41598-023-38541-8","Accurate detection of paroxysmal atrial fibrillation with certified-GAN and neural architecture search.","2023","Scientific reports","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","30","rayyan-550686650","40458058","10.1177/09287329251345567","Machine learning driven early prediction of cardiac arrest.","2025","Technology and health care : official journal of the European Society for           Engineering and Medicine","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","31","rayyan-550686651","37288624","10.3969/j.issn.1671-7104.2023.03.005","[An Atrial Fibrillation Classification Method Study Based on BP Neural Network and SVM].","2023","Zhongguo yi liao qi xie za zhi = Chinese journal of medical instrumentation","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","33","rayyan-550686653","33185118","10.1161/CIRCEP.120.009355","Artificial Intelligence-Electrocardiography to Predict Incident Atrial Fibrillation: A Population-Based Study.","2020","Circulation. Arrhythmia and electrophysiology","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","34","rayyan-550686654","38388761","10.1007/s11517-024-03046-7","A novel atrial fibrillation automatic detection algorithm based on ensemble learning and multi-feature discrimination.","2024","Medical & biological engineering & computing","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","35","rayyan-550686655","29990164","10.1109/JBHI.2017.2771768","Real-Time Multilead Convolutional Neural Network for Myocardial Infarction Detection.","2018","IEEE journal of biomedical and health informatics","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","36","rayyan-550686656","31016934","10.7507/1001-5515.201712031","[Deep residual convolutional neural network for recognition of electrocardiogram signal arrhythmias].","2019","Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering =           Shengwu yixue gongchengxue zazhi","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","37","rayyan-550686657","33631641","10.1016/j.cmpb.2021.106009","Atrial fibrillation detection based on multi-feature extraction and convolutional neural network for processing ECG signals.","2021","Computer methods and programs in biomedicine","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","39","rayyan-550686659","39363061","10.1038/s41598-024-74157-2","Evaluation of the performance of a machine learning based atrial fibrillation screening algorithm using an oscillometric blood pressure monitor.","2024","Scientific reports","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_03rows0501-0750.csv","40","rayyan-550686660","22703641","10.1186/1475-925X-11-30","Ischemia episode detection in ECG using kernel density estimation, support vector machine and feature selection.","2012","Biomedical engineering online","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
