"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed"
"reviewer_A_batch_02rows0251-0500.csv","174","rayyan-550686544","40030552","10.1109/JBHI.2024.3510217","Clinical Features and Physiological Signals Fusion Network for Mechanical Circulatory Support Need Prediction in Pediatric Cardiac Intensive Care Unit.","2025","IEEE journal of biomedical and health informatics","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","176","rayyan-550686546","25588700","10.1093/ajh/hpu268","R Wave in aVL Lead is a Robust Index of Left Ventricular Hypertrophy: A Cardiac MRI Study.","2015","American journal of hypertension","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","180","rayyan-550686550","7560595","10.1016/0735-1097(95)00269-5","Improved electrocardiographic detection of echocardiographic left ventricular hypertrophy: results of a correlated data base approach.","1995","Journal of the American College of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","181","rayyan-550686551","41545539","10.1038/s41598-025-34911-6","Prediction of left ventricular systolic dysfunction in left bundle branch block using a fine-tuned ECG foundation model.","2026","Scientific reports","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","184","rayyan-550686554","30952382","10.1016/j.amjcard.2019.02.022","Identifying Ventricular Arrhythmias and Their Predictors by Applying Machine Learning Methods to Electronic Health Records in Patients With Hypertrophic Cardiomyopathy (HCM-VAr-Risk Model).","2019","The American journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","185","rayyan-550686555","41329232","10.1007/s11739-025-04209-6","Non-invasive hemoglobin estimation with outcome prediction via deep learning analysis of ECG-derived cardiac micro-dynamics.","2026","Internal and emergency medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","188","rayyan-550686558","39986123","10.1016/j.ijmedinf.2025.105843","Electrocardiographic-Driven artificial intelligence Model: A new approach to predicting One-Year mortality in heart failure with reduced ejection fraction patients.","2025","International journal of medical informatics","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","191","rayyan-550686561","34422243","10.1155/2021/4845792","The Role of Deep Learning-Based Echocardiography in the Diagnosis and Evaluation of the Effects of Routine Anti-Heart-Failure Western Medicines in Elderly Patients with Acute Left Heart Failure.","2021","Journal of healthcare engineering","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","198","rayyan-550686568","40745013","10.1038/s41598-025-13510-5","Investigating the Impact of the Stationarity Hypothesis on Heart Failure Detection using Deep Convolutional Scattering Networks and Machine Learning.","2025","Scientific reports","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","204","rayyan-550686574","30106699","10.1109/JBHI.2018.2858789","Multiscaled Fusion of Deep Convolutional Neural Networks for Screening Atrial Fibrillation From Single Lead Short ECG Recordings.","2018","IEEE journal of biomedical and health informatics","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","206","rayyan-550686576","40700948","10.1016/j.jelectrocard.2025.154052","Age, sex, hypertension and the sensitivity and specificity of traditional, new and a machine learning ECG criteria for prediction of left ventricular hypertrophy.","2025","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","209","rayyan-550686579","30441699","10.1109/EMBC.2018.8513562","Atrial Fibrillation Detection in Short Single Lead ECG Recordings Using Wavelet Transform and Artificial Neural Networks.","2018","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","211","rayyan-550686581","41718624","10.5830/CVJA-2025-069","Rapid AI-assisted Poincare plot analysis for early detection of subclinical left ventricular dysfunction in hypertensive patients admitted to the emergency department: A prospective observational study.","2025","Cardiovascular journal of Africa","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","213","rayyan-550686583","31005538","10.1016/j.jcmg.2019.03.009","New Multiparametric Analysis of Cardiac Dyssynchrony: Machine Learning and Prediction of Response to CRT.","2019","JACC. Cardiovascular imaging","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","222","rayyan-550686592","27189816","10.1016/j.amjcard.2016.04.021","Validation of the 2014 European Society of Cardiology Sudden Cardiac Death Risk Prediction Model in Hypertrophic Cardiomyopathy in a Reference Center in South America.","2016","The American journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","227","rayyan-550686597","40286493","10.1016/j.compbiomed.2025.110200","Faster R-CNN approach for estimating global QRS duration in electrocardiograms with a limited quantity of annotated data.","2025","Computers in biology and medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","228","rayyan-550686598","24798965","10.1093/europace/euu071","Electrocardiographic imaging-based recognition of possible induced bundle branch blocks during transcatheter aortic valve implantations.","2014","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","229","rayyan-550686599","41525968","10.1016/j.hrthm.2026.01.014","External validation of an explainable electrocardiogram-only deep learning algorithm for the prediction of response after cardiac resynchronization therapy.","2026","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","231","rayyan-550686601","41614319","10.1161/JAHA.125.046558","Prognostic Value of Artificial Intelligence-Enabled Electrocardiography-Derived Diastolic Dysfunction Grading and Trajectory in Patients Undergoing Transcatheter Aortic Valve Replacement.","2026","Journal of the American Heart Association","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","234","rayyan-550686604","42030497","10.2196/83127","Deep Learning Model Using Transfer Learning for Detecting Left Ventricular Systolic Dysfunction: Retrospective Algorithm Development and Validation Study.","2026","JMIR medical informatics","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","235","rayyan-550686605","42061969","10.1088/1361-6579/ae6750","A teacher-student deep learning framework for enhanced clinical screening of heart failure from 12-lead electrocardiograms.","2026","Physiological measurement","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","239","rayyan-550686609","9238372","10.1016/s0022-0736(96)80004-5","Automatic learning of rules. A practical example of using artificial intelligence to improve computer-based detection of myocardial infarction and left ventricular hypertrophy in the 12-lead ECG.","1996","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","250","rayyan-550686620","15489843","","[Prognostication of coronary atherosclerosis for selection of tactics of management of patients with ischemic heart disease].","2004","Kardiologiia","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_03rows0501-0750.csv","1","rayyan-550686621","37774529","10.1016/j.jelectrocard.2023.09.011","End-to-end risk prediction of atrial fibrillation from the 12-Lead ECG by deep neural networks.","2023","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_03rows0501-0750.csv","2","rayyan-550686622","40745424","10.1007/s13246-025-01610-5","Automated analysis of ECG signals using nonlinearity and nonstationarity features fed into the MobilenetV2 CNN powered by transfer learning.","2025","Physical and engineering sciences in medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_03rows0501-0750.csv","5","rayyan-550686625","33479367","10.1038/s41598-021-81374-6","Electrocardiogram lead selection for intelligent screening of patients with systolic heart failure.","2021","Scientific reports","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_03rows0501-0750.csv","6","rayyan-550686626","40597382","10.1186/s40001-025-02790-2","Development of an electrocardiographic prediction model for outflow tract idiopathic premature ventricular contraction with decreased left ventricular ejection fraction.","2025","European journal of medical research","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_03rows0501-0750.csv","19","rayyan-550686639","34315566","10.1016/j.amjcard.2021.06.021","Artificial Intelligence-Enabled Electrocardiography to Screen Patients with Dilated Cardiomyopathy.","2021","The American journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_03rows0501-0750.csv","20","rayyan-550686640","1836510","","[The use of non-linear methods of statistical analysis in the differential electrocardiographic diagnosis of hypertrophic cardiomyopathy (data from precordial mapping)].","1991","Kardiologiia","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_03rows0501-0750.csv","22","rayyan-550686642","33993719","10.1161/CIRCEP.121.009871","Impact of ECG Characteristics on the Performance of an Artificial Intelligence Enabled ECG for Predicting Left Ventricular Dysfunction.","2021","Circulation. Arrhythmia and electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
